kg_id	ml1m_id	db_id	name	dbpedia_url
307	351	5578	Corrina, Corrina (1994)	http://dbpedia.org/resource/Corrina,_Corrina_(film)
308	352	388	Crooklyn (1994)	http://dbpedia.org/resource/Crooklyn
309	353	10887	Crow, The (1994)	http://dbpedia.org/resource/The_Crow_(1994_film)
310	354	4869	Cobb (1994)	http://dbpedia.org/resource/Cobb_(film)
311	355	12548	Flintstones, The (1994)	http://dbpedia.org/resource/The_Flintstones:_On_the_Rocks
312	356	13336	Forrest Gump (1994)	http://dbpedia.org/resource/Forrest_Gump
313	357	6886	Four Weddings and a Funeral (1994)	http://dbpedia.org/resource/Four_Weddings_and_a_Funeral
314	358	11074	Higher Learning (1995)	http://dbpedia.org/resource/Higher_Learning
315	359	6056	I Like It Like That (1994)	http://dbpedia.org/resource/I_Like_It_Like_That_(film)
316	361	14566	It Could Happen to You (1994)	http://dbpedia.org/resource/It_Could_Happen_to_You_(film)
317	364	1107	Lion King, The (1994)	http://dbpedia.org/resource/Leo_the_Lion:_King_of_the_Jungle
318	365	11157	Little Buddha (1993)	http://dbpedia.org/resource/Little_Buddha
319	366	3158	Wes Craven's New Nightmare (1994)	http://dbpedia.org/resource/Wes_Craven's_New_Nightmare
320	367	12475	Mask, The (1994)	http://dbpedia.org/resource/Mask_(film)
321	368	8921	Maverick (1994)	http://dbpedia.org/resource/Maverick_(film)
322	369	7515	Mrs. Parker and the Vicious Circle (1994)	http://dbpedia.org/resource/Mrs._Parker_and_the_Vicious_Circle
323	371	5535	Paper, The (1994)	http://dbpedia.org/resource/Paper_Moon_(film)
324	372	14166	Reality Bites (1994)	http://dbpedia.org/resource/Reality_Bites
325	373	4437	Red Rock West (1992)	http://dbpedia.org/resource/Red_Rock_West
326	374	9638	Richie Rich (1994)	http://dbpedia.org/resource/Richie_Rich_(film)
327	375	897	Safe Passage (1994)	http://dbpedia.org/resource/Safe_Passage_(film)
328	376	9180	River Wild, The (1994)	http://dbpedia.org/resource/Wild_River_(film)
329	377	10506	Speed (1994)	http://dbpedia.org/resource/Speed_(1994_film)
330	378	3329	Speechless (1994)	http://dbpedia.org/resource/Speechless
331	379	701	Timecop (1994)	http://dbpedia.org/resource/Timecop
332	380	5144	True Lies (1994)	http://dbpedia.org/resource/True_Lies
333	381	13972	When a Man Loves a Woman (1994)	http://dbpedia.org/resource/When_a_Man_Loves_a_Woman_(film)
334	382	2910	Wolf (1994)	http://dbpedia.org/resource/Wolf_(1994_film)
335	383	6584	Wyatt Earp (1994)	http://dbpedia.org/resource/Wyatt_Earp_(film)
336	384	8277	Bad Company (1995)	http://dbpedia.org/resource/Bad_Company_(1995_film)
337	385	10203	Man of No Importance, A (1994)	http://dbpedia.org/resource/A_Man_of_No_Importance_(film)
338	386	6191	S.F.W. (1994)	http://dbpedia.org/resource/S.F.W.
339	387	8992	Low Down Dirty Shame, A (1994)	http://dbpedia.org/resource/A_Low_Down_Dirty_Shame
340	388	12989	Boys Life (1995)	http://dbpedia.org/resource/Boys_Life_(film)
341	390	6572	Faster Pussycat! Kill! Kill! (1965)	http://dbpedia.org/resource/Faster,_Pussycat!_Kill!_Kill!
342	391	2640	Jason's Lyric (1994)	http://dbpedia.org/resource/Jason's_Lyric
343	392	4337	Secret Adventures of Tom Thumb, The (1993)	http://dbpedia.org/resource/The_Secret_Adventures_of_Tom_Thumb
344	393	5421	Street Fighter (1994)	http://dbpedia.org/resource/Street_Fighter_(1994_film)
345	394	8173	Coldblooded (1995)	http://dbpedia.org/resource/Coldblooded_(film)
346	396	6877	Fall Time (1995)	http://dbpedia.org/resource/Fall_Time
347	398	541	Frank and Ollie (1995)	http://dbpedia.org/resource/Frank_and_Ollie
348	399	4968	Girl in the Cadillac (1995)	http://dbpedia.org/resource/Girl_in_the_Cadillac
349	400	5083	Homage (1995)	http://dbpedia.org/resource/Homage_to_Chagall:_The_Colours_of_Love
350	401	13092	Mirage (1995)	http://dbpedia.org/resource/Mirage_(1965_film)
351	402	1081	Open Season (1996)	http://dbpedia.org/resource/Open_Season
352	405	1155	Highlander III: The Sorcerer (1994)	http://dbpedia.org/resource/Highlander_III:_The_Sorcerer
353	407	5806	In the Mouth of Madness (1995)	http://dbpedia.org/resource/In_the_Mouth_of_Madness
354	408	1312	8 Seconds (1994)	http://dbpedia.org/resource/8_Seconds
355	409	4081	Above the Rim (1994)	http://dbpedia.org/resource/Above_the_Rim
356	410	8662	Addams Family Values (1993)	http://dbpedia.org/resource/Addams_Family_Values
357	411	5444	You So Crazy (1994)	http://dbpedia.org/resource/You_So_Crazy
358	412	13898	Age of Innocence, The (1993)	http://dbpedia.org/resource/The_Age_of_Innocence_(1993_film)
359	413	5156	Airheads (1994)	http://dbpedia.org/resource/Airheads
360	414	4299	Air Up There, The (1994)	http://dbpedia.org/resource/The_Air_Up_There
361	415	7028	Another Stakeout (1993)	http://dbpedia.org/resource/Another_Stakeout
362	416	11723	Bad Girls (1994)	http://dbpedia.org/resource/Bad_Girls
363	417	12061	Barcelona (1994)	http://dbpedia.org/resource/Barcelona_(film)
364	418	9740	Being Human (1993)	http://dbpedia.org/resource/Being_Human_(1994_film)
365	419	5094	Beverly Hillbillies, The (1993)	http://dbpedia.org/resource/The_Beverly_Hillbillies_(film)
366	420	6741	Beverly Hills Cop III (1994)	http://dbpedia.org/resource/Beverly_Hills_Cop_III
367	421	13153	Black Beauty (1994)	http://dbpedia.org/resource/Black_Beauty_(1994_film)
368	422	1914	Blink (1994)	http://dbpedia.org/resource/Blink_(film)
369	423	101	Blown Away (1994)	http://dbpedia.org/resource/Blown_Away_(1994_film)
370	424	7342	Blue Chips (1994)	http://dbpedia.org/resource/Blue_Chips
371	425	3631	Blue Sky (1994)	http://dbpedia.org/resource/Blue_Sky_(film)
372	426	9156	Body Snatchers (1993)	http://dbpedia.org/resource/Body_Snatchers_(1993_film)
373	427	13497	Boxing Helena (1993)	http://dbpedia.org/resource/Boxing_Helena
374	428	5417	Bronx Tale, A (1993)	http://dbpedia.org/resource/A_Bronx_Tale
375	429	4104	Cabin Boy (1994)	http://dbpedia.org/resource/Cabin_Boy
376	431	10750	Carlito's Way (1993)	http://dbpedia.org/resource/Carlito's_Way
377	432	12747	City Slickers II: The Legend of Curly's Gold (1994)	http://dbpedia.org/resource/City_Slickers_II:_The_Legend_of_Curly's_Gold
378	433	3730	Clean Slate (1994)	http://dbpedia.org/resource/Clean_Slate_(1994_film)
379	434	3895	Cliffhanger (1993)	http://dbpedia.org/resource/Cliffhanger_(film)
380	435	7025	Coneheads (1993)	http://dbpedia.org/resource/Coneheads_(film)
381	436	566	Color of Night (1994)	http://dbpedia.org/resource/Color_of_Night
382	438	5337	Cowboy Way, The (1994)	http://dbpedia.org/resource/The_Cowboy_Way_(film)
383	440	13799	Dave (1993)	http://dbpedia.org/resource/Dave_(film)
384	442	8970	Demolition Man (1993)	http://dbpedia.org/resource/Demolition_Man_(film)
385	443	9893	Endless Summer 2, The (1994)	http://dbpedia.org/resource/The_Endless_Summer_II
386	444	12575	Even Cowgirls Get the Blues (1993)	http://dbpedia.org/resource/Even_Cowgirls_Get_the_Blues_(film)
387	445	13228	Fatal Instinct (1993)	http://dbpedia.org/resource/Fatal_Instinct
388	446	3626	Farewell My Concubine (1993)	http://dbpedia.org/resource/Farewell_My_Concubine_(film)
389	447	6673	Favor, The (1994)	http://dbpedia.org/resource/The_Favor_(2006_film)
390	448	6287	Fearless (1993)	http://dbpedia.org/resource/Fearless_(1993_film)
391	449	11908	Fear of a Black Hat (1993)	http://dbpedia.org/resource/Fear_of_a_Black_Hat
392	450	9622	With Honors (1994)	http://dbpedia.org/resource/With_Honors_(film)
393	451	11748	Flesh and Bone (1993)	http://dbpedia.org/resource/Flesh_and_Bone_(film)
394	452	630	Widows' Peak (1994)	http://dbpedia.org/resource/Widows'_Peak
395	453	4411	For Love or Money (1993)	http://dbpedia.org/resource/For_Love_or_Money_(1993_film)
396	454	5348	Firm, The (1993)	http://dbpedia.org/resource/The_Firm_(1993_film)
397	455	4001	Free Willy (1993)	http://dbpedia.org/resource/Free_Willy
398	456	12995	Fresh (1994)	http://dbpedia.org/resource/Fresh_(1994_film)
399	457	1522	Fugitive, The (1993)	http://dbpedia.org/resource/The_Fugitive_(1993_film)
400	458	379	Geronimo: An American Legend (1993)	http://dbpedia.org/resource/Geronimo:_An_American_Legend
401	459	14120	Getaway, The (1994)	http://dbpedia.org/resource/The_Getaway_(1994_film)
402	460	14167	Getting Even with Dad (1994)	http://dbpedia.org/resource/Getting_Even_with_Dad
403	461	4856	Go Fish (1994)	http://dbpedia.org/resource/Go_Fish_(film)
404	462	12295	Good Man in Africa, A (1994)	http://dbpedia.org/resource/A_Good_Man_in_Africa
405	463	6400	Guilty as Sin (1993)	http://dbpedia.org/resource/Guilty_as_Sin
406	464	12121	Hard Target (1993)	http://dbpedia.org/resource/Hard_Target
407	465	12970	Heaven & Earth (1993)	http://dbpedia.org/resource/Heaven_&_Earth_(1993_film)
408	466	4946	Hot Shots! Part Deux (1993)	http://dbpedia.org/resource/Hot_Shots!_Part_Deux
409	467	6619	Live Nude Girls (1995)	http://dbpedia.org/resource/Live_Nude_Girls
410	468	206	Englishman Who Went Up a Hill, But Came Down a Mountain, The (1995)	http://dbpedia.org/resource/The_Englishman_Who_Went_Up_a_Hill_But_Came_Down_a_Mountain
411	469	2498	House of the Spirits, The (1993)	http://dbpedia.org/resource/The_House_of_the_Spirits_(film)
412	470	13779	House Party 3 (1994)	http://dbpedia.org/resource/House_Party_3
413	471	6079	Hudsucker Proxy, The (1994)	http://dbpedia.org/resource/The_Hudsucker_Proxy
414	472	3078	I'll Do Anything (1994)	http://dbpedia.org/resource/I'll_Do_Anything
415	473	5678	In the Army Now (1994)	http://dbpedia.org/resource/In_the_Army_Now_(film)
416	474	5407	In the Line of Fire (1993)	http://dbpedia.org/resource/In_the_Line_of_Fire
417	476	3617	Inkwell, The (1994)	http://dbpedia.org/resource/Out_of_the_Inkwell
418	477	12712	What's Love Got to Do with It? (1993)	http://dbpedia.org/resource/What's_Love_Got_to_Do_with_It_(film)
419	478	11449	Jimmy Hollywood (1994)	http://dbpedia.org/resource/Jimmy_Hollywood
420	479	878	Judgment Night (1993)	http://dbpedia.org/resource/Judgment_Night_(film)
421	480	11803	Jurassic Park (1993)	http://dbpedia.org/resource/Jurassic_Park_(film)
422	481	13826	Kalifornia (1993)	http://dbpedia.org/resource/Kalifornia
423	482	11612	Killing Zoe (1994)	http://dbpedia.org/resource/Killing_Zoe
424	483	3083	King of the Hill (1993)	http://dbpedia.org/resource/King_of_the_Hill_(film)
425	484	13081	Lassie (1994)	http://dbpedia.org/resource/Lassie_(1994_film)
426	485	6754	Last Action Hero (1993)	http://dbpedia.org/resource/Last_Action_Hero
427	486	1346	Life with Mikey (1993)	http://dbpedia.org/resource/Life_with_Mikey
428	487	1742	Lightning Jack (1994)	http://dbpedia.org/resource/Lightning_Jack
429	488	496	M. Butterfly (1993)	http://dbpedia.org/resource/M._Butterfly_(film)
430	489	14587	Made in America (1993)	http://dbpedia.org/resource/Made_in_America
431	490	1466	Malice (1993)	http://dbpedia.org/resource/Malice_(film)
432	491	6274	Man Without a Face, The (1993)	http://dbpedia.org/resource/The_Man_Without_a_Face_(1928_serial)
433	492	2666	Manhattan Murder Mystery (1993)	http://dbpedia.org/resource/Manhattan_Murder_Mystery
434	493	11268	Menace II Society (1993)	http://dbpedia.org/resource/Menace_II_Society
435	494	12468	Executive Decision (1996)	http://dbpedia.org/resource/Executive_Decision
436	495	10335	In the Realm of the Senses (Ai no corrida) (1976)	http://dbpedia.org/resource/In_the_Realm_of_the_Senses
437	496	7661	What Happened Was... (1994)	http://dbpedia.org/resource/What_Happened_Was
438	497	14698	Much Ado About Nothing (1993)	http://dbpedia.org/resource/Much_Ado_About_Nothing_(1993_film)
439	498	6535	Mr. Jones (1993)	http://dbpedia.org/resource/Mr._Jones
440	499	3342	Mr. Wonderful (1993)	http://dbpedia.org/resource/Mr._Wonderful_(film)
441	500	7301	Mrs. Doubtfire (1993)	http://dbpedia.org/resource/Mrs._Doubtfire
442	501	1930	Naked (1993)	http://dbpedia.org/resource/Naked_(1993_film)
443	502	2318	Next Karate Kid, The (1994)	http://dbpedia.org/resource/The_Next_Karate_Kid
444	503	3313	New Age, The (1994)	http://dbpedia.org/resource/The_New_Age_(film)
445	504	8441	No Escape (1994)	http://dbpedia.org/resource/No_Escape_(1994_film)
446	505	12999	North (1994)	http://dbpedia.org/resource/North_(1994_film)
447	506	9574	Orlando (1993)	http://dbpedia.org/resource/Orlando_(film)
448	507	9301	Perfect World, A (1993)	http://dbpedia.org/resource/A_Perfect_World
449	508	7202	Philadelphia (1993)	http://dbpedia.org/resource/Philadelphia_(film)
450	509	12465	Piano, The (1993)	http://dbpedia.org/resource/The_Piano_Teacher_(film)
451	510	509	Poetic Justice (1993)	http://dbpedia.org/resource/Poetic_Justice_(film)
452	511	10198	Program, The (1993)	http://dbpedia.org/resource/Princess_Protection_Program
453	513	7521	Radioland Murders (1994)	http://dbpedia.org/resource/Radioland_Murders
454	514	4486	Ref, The (1994)	http://dbpedia.org/resource/The_Ref
455	515	2011	Remains of the Day, The (1993)	http://dbpedia.org/resource/The_Remains_of_the_Day_(film)
456	516	6226	Renaissance Man (1994)	http://dbpedia.org/resource/Renaissance_Man_(film)
457	517	1118	Rising Sun (1993)	http://dbpedia.org/resource/Rising_Sun_(film)
458	518	12357	Road to Wellville, The (1994)	http://dbpedia.org/resource/The_Road_to_Wellville_(film)
459	519	4168	Robocop 3 (1993)	http://dbpedia.org/resource/RoboCop_3
460	520	1918	Robin Hood: Men in Tights (1993)	http://dbpedia.org/resource/Robin_Hood:_Men_in_Tights
461	521	8520	Romeo Is Bleeding (1993)	http://dbpedia.org/resource/Romeo_Is_Bleeding
462	522	13112	Romper Stomper (1992)	http://dbpedia.org/resource/Romper_Stomper
463	523	598	Ruby in Paradise (1993)	http://dbpedia.org/resource/Ruby_in_Paradise
464	524	11598	Rudy (1993)	http://dbpedia.org/resource/Rudy_(film)
465	525	3288	Saint of Fort Washington, The (1993)	http://dbpedia.org/resource/The_Saint_of_Fort_Washington
466	527	11194	Schindler's List (1993)	http://dbpedia.org/resource/Schindler's_List
467	528	4406	Scout, The (1994)	http://dbpedia.org/resource/The_Scout_(film)
468	529	10246	Searching for Bobby Fischer (1993)	http://dbpedia.org/resource/Searching_for_Bobby_Fischer
469	530	14157	Second Best (1994)	http://dbpedia.org/resource/Second_Best_(film)
470	531	11671	Secret Garden, The (1993)	http://dbpedia.org/resource/The_Secret_Garden_(1993_film)
471	532	8474	Serial Mom (1994)	http://dbpedia.org/resource/Serial_Mom
472	533	6862	Shadow, The (1994)	http://dbpedia.org/resource/Shadow_of_the_Vampire
473	535	2146	Short Cuts (1993)	http://dbpedia.org/resource/Short_Cuts
474	536	8937	Simple Twist of Fate, A (1994)	http://dbpedia.org/resource/A_Simple_Twist_of_Fate
475	537	12299	Sirens (1994)	http://dbpedia.org/resource/Siren
476	538	2377	Six Degrees of Separation (1993)	http://dbpedia.org/resource/Six_Degrees_of_Separation_(film)
477	539	8215	Sleepless in Seattle (1993)	http://dbpedia.org/resource/Sleepless_in_Seattle
478	540	2915	Sliver (1993)	http://dbpedia.org/resource/Sliver_(film)
479	541	7582	Blade Runner (1982)	http://dbpedia.org/resource/Blade_Runner
480	542	5322	Son in Law (1993)	http://dbpedia.org/resource/Son_in_Law
481	543	13429	So I Married an Axe Murderer (1993)	http://dbpedia.org/resource/So_I_Married_an_Axe_Murderer
482	544	10112	Striking Distance (1993)	http://dbpedia.org/resource/Striking_Distance
483	545	4595	Harlem (1993)	http://dbpedia.org/resource/Harlem_Nights
484	546	10571	Super Mario Bros. (1993)	http://dbpedia.org/resource/Super_Mario_Bros._(film)
485	547	14036	Surviving the Game (1994)	http://dbpedia.org/resource/Surviving_the_Game
486	548	390	Terminal Velocity (1994)	http://dbpedia.org/resource/Terminal_Velocity_(film)
487	549	12019	Thirty-Two Short Films About Glenn Gould (1993)	http://dbpedia.org/resource/Thirty_Two_Short_Films_About_Glenn_Gould
488	550	3039	Threesome (1994)	http://dbpedia.org/resource/Threesome_(film)
489	551	3448	Nightmare Before Christmas, The (1993)	http://dbpedia.org/resource/The_Nightmare_Before_Christmas
490	552	5271	Three Musketeers, The (1993)	http://dbpedia.org/resource/The_Three_Musketeers_(1993_film)
491	554	1733	Trial by Jury (1994)	http://dbpedia.org/resource/Trial_by_Jury_(film)
492	555	14680	True Romance (1993)	http://dbpedia.org/resource/True_Romance
493	556	8050	War Room, The (1993)	http://dbpedia.org/resource/The_War_Room
494	557	8606	Mamma Roma (1962)	http://dbpedia.org/resource/Mamma_Roma
495	558	9810	Pagemaster, The (1994)	http://dbpedia.org/resource/The_Pagemaster
496	559	11944	Paris, France (1993)	http://dbpedia.org/resource/Paris,_France_(film)
497	562	11251	Welcome to the Dollhouse (1995)	http://dbpedia.org/resource/Welcome_to_the_Dollhouse
498	563	4067	Germinal (1993)	http://dbpedia.org/resource/Germinal_(1993_film)
499	564	8488	Chasers (1994)	http://dbpedia.org/resource/The_Chasers_(1965_film)
500	565	5637	Cronos (1992)	http://dbpedia.org/resource/Cronos_(film)
501	566	4887	Naked in New York (1994)	http://dbpedia.org/resource/Naked_in_New_York
502	567	3115	Kika (1993)	http://dbpedia.org/resource/Kika
503	568	7745	Bhaji on the Beach (1993)	http://dbpedia.org/resource/Bhaji_on_the_Beach
504	569	7159	Little Big League (1994)	http://dbpedia.org/resource/Little_Big_League
505	574	14217	Spanking the Monkey (1994)	http://dbpedia.org/resource/Spanking_the_Monkey
506	575	11015	Little Rascals, The (1994)	http://dbpedia.org/resource/The_Little_Rascals_(film)
507	576	8068	Fausto (1993)	http://dbpedia.org/resource/El_Fausto_criollo
508	577	7806	Andre (1994)	http://dbpedia.org/resource/Andre_(film)
509	578	10525	Hour of the Pig, The (1993)	http://dbpedia.org/resource/The_Hour_of_the_Pig
510	580	11389	Princess Caraboo (1994)	http://dbpedia.org/resource/Princess_Caraboo_(film)
511	581	13491	Celluloid Closet, The (1995)	http://dbpedia.org/resource/The_Celluloid_Closet
512	583	5731	Dear Diary (Caro Diario) (1994)	http://dbpedia.org/resource/Caro_diario
513	585	13183	Brady Bunch Movie, The (1995)	http://dbpedia.org/resource/The_Brady_Bunch_Movie
514	586	9604	Home Alone (1990)	http://dbpedia.org/resource/Home_Alone_(franchise)
515	587	1828	Ghost (1990)	http://dbpedia.org/resource/Ghost_(1990_film)
516	588	3032	Aladdin (1992)	http://dbpedia.org/resource/Aladdin_(1992_Disney_film)
517	589	2202	Terminator 2: Judgment Day (1991)	http://dbpedia.org/resource/Terminator_2:_Judgment_Day
518	590	8232	Dances with Wolves (1990)	http://dbpedia.org/resource/Dances_with_Wolves
519	592	10704	Batman (1989)	http://dbpedia.org/resource/Batman_(1989_film)
520	593	8383	Silence of the Lambs, The (1991)	http://dbpedia.org/resource/The_Silence_of_the_Lambs_(film)
521	594	4189	Snow White and the Seven Dwarfs (1937)	http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_(1937_film)
522	595	6427	Beauty and the Beast (1991)	http://dbpedia.org/resource/Beauty_and_the_Beast_(1991_film)
523	596	14598	Pinocchio (1940)	http://dbpedia.org/resource/Pinocchio_(1940_film)
524	597	11672	Pretty Woman (1990)	http://dbpedia.org/resource/Pretty_Woman
525	599	12590	Wild Bunch, The (1969)	http://dbpedia.org/resource/The_Wild_Bunch:_An_Album_in_Montage
526	600	12055	Love and a .45 (1994)	http://dbpedia.org/resource/Love_and_a_.45
527	602	13003	Great Day in Harlem, A (1994)	http://dbpedia.org/resource/A_Great_Day_in_Harlem_(film)
528	603	14562	Bye Bye, Love (1995)	http://dbpedia.org/resource/Bye_Bye_Love_(film)
